provider,team_id_source,team_id_master,team,club,opponent,opponent_id_master,age_group,gender,state,date,home_away,gf,ga,result,competition,venue,city,source_url,scraped_at
gotsport,412232.0,f2c60aadfc81,Palatine Celtic 2016G Black,Palatine Celtic SC,HOTC Elite 2016G,549663,U10,F,IL,2025-05-23,A,5.0,1.0,W,Libertyville Cup Youth Soccer Festival,LTSC,,https://rankings.gotsport.com/teams/412232.0/game-history,2025-10-16T17:28:29.837235
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Arsenal,206795,U10,F,IL,2025-05-22,A,3.0,3.0,D,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987794
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Barcelona,374421,U10,F,IL,2025-05-19,A,0.0,1.0,L,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987842
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Arsenal,206795,U10,F,IL,2025-05-19,H,0.0,2.0,L,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987818
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,Wheaton United 2015G Premier,343222,U10,F,IL,2025-05-18,H,7.0,0.0,W,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.848051
gotsport,600539.0,2681efb8f6b0,2016G Select,Wheaton United SC,DKCU Academy 2016 Girls,554888,U10,F,IL,2025-05-18,A,4.0,3.0,W,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/600539.0/game-history,2025-10-16T17:30:41.770096
gotsport,525748.0,05e4da6e8097,Wheaton United 2016G Premier,Wheaton United SC,Elite S.C. 2016/2017 Girls Black,593067,U10,F,IL,2025-05-18,A,2.0,1.0,W,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/525748.0/game-history,2025-10-16T17:29:32.945117
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,JGSA 16/15 Girls White,345745,U10,F,IL,2025-05-18,H,3.0,1.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995275
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,JGSA 16/15 Girls White,345745,U10,F,IL,2025-05-18,H,4.0,3.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995298
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,2016G Premier,349108,U10,F,IL,2025-05-18,A,1.0,6.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966490
gotsport,534597.0,2a28892fd0d6,Legacy SC 2016 Girls,Legacy SC,FORCE 2017G PREMIER,592758,U10,F,IL,2025-05-18,A,1.0,3.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/534597.0/game-history,2025-10-16T17:29:49.618554
gotsport,540565.0,e0e11c7ff17f,LTSC 2016G Select White,Lyons Township SC (LTSC),FCX 2016 U9 Girls Red,521239,U10,F,IL,2025-05-18,A,3.0,0.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/540565.0/game-history,2025-10-16T17:29:57.949366
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,Chicago Empire 2016 Blue Girls,433068,U10,F,IL,2025-05-18,A,0.0,5.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.321317
gotsport,559746.0,9928fd3f39dd,2016G Premier II,Northwind SC,EMSSC Queen Bees,527844,U10,F,IL,2025-05-18,A,0.0,3.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/559746.0/game-history,2025-10-16T17:30:28.051729
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2016 PFCU Racing,431236,U10,F,IL,2025-05-18,H,2.0,2.0,D,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733630
gotsport,554888.0,75abaa1dbccd,DKCU Academy 2016 Girls,DeKalb County United Academy,2016G Select,600539,U10,F,IL,2025-05-18,H,3.0,4.0,L,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/554888.0/game-history,2025-10-16T17:30:17.825087
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2017G Fire Soccer Club,457542,U10,F,IL,2025-05-18,A,5.0,0.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733620
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,2016G Premier 2,559746,U10,F,IL,2025-05-18,H,3.0,0.0,W,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966513
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,FC Central Illinois 2016 Girls,266276,U10,F,IL,2025-05-18,A,2.0,2.0,D,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386139
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,Rockford Raptors Girls 2015,531366,U10,F,IL,2025-05-18,H,2.0,6.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405173
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,DeWitt U10 Girls,414746,U10,F,IL,2025-05-18,H,1.0,2.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467176
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,EMSSC Queen Bees,527844,U10,F,IL,2025-05-18,H,6.0,1.0,W,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222831
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,BSA 2016 Girls,527645,U10,F,IL,2025-05-18,H,4.0,0.0,W,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222808
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,2015G Premier II,349110,U10,F,IL,2025-05-18,A,2.0,2.0,D,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633379
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,FCX 2015 U10 Girls Black,390142,U10,F,IL,2025-05-18,H,3.0,1.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405155
gotsport,484866.0,fdf59f156a14,CFYSC 2016G Premier,Chicago Fire Youth SC (CFYSC),Green White 2016 Girls Grun,438096,U10,F,IL,2025-05-18,A,4.0,0.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/484866.0/game-history,2025-10-16T17:29:10.980408
gotsport,484866.0,fdf59f156a14,CFYSC 2016G Premier,Chicago Fire Youth SC (CFYSC),FCX 2016 U9 Girls Black,520920,U10,F,IL,2025-05-18,H,1.0,2.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/484866.0/game-history,2025-10-16T17:29:10.980432
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,2017 PFCU Pride,389140,U10,F,IL,2025-05-18,A,9.0,0.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386154
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,2016 PFCU Wave,389142,U10,F,IL,2025-05-18,A,3.0,4.0,L,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852025
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,FCX 2016 U9 Girls Black,520920,U10,F,IL,2025-05-18,A,4.0,2.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770234
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,Trevian Girls 2016 Blue,595038,U10,F,IL,2025-05-18,H,1.0,0.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770257
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,2016 PFCU Wave,389142,U10,F,IL,2025-05-18,A,1.0,3.0,L,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852045
gotsport,425094.0,96c4cbfd20a8,Lakers FC 2016G Premier,Glen Ellyn Lakers,Chicago Empire 2016 Girls White,559562,U10,F,IL,2025-05-18,H,0.0,1.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425094.0/game-history,2025-10-16T17:28:35.472531
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,Quad Cities Rush 2015 Girls Nero,526399,U10,F,IL,2025-05-17,H,3.0,1.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852083
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,FSC - 2015 Girls Black,340068,U10,F,IL,2025-05-17,A,1.0,8.0,L,Wheaton United Invitational,Graf Park,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.848073
gotsport,559746.0,9928fd3f39dd,2016G Premier II,Northwind SC,Quad Cities Rush 2016 Girls,407364,U10,F,IL,2025-05-17,A,2.0,3.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/559746.0/game-history,2025-10-16T17:30:28.051799
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,2016G Premier,349108,U10,F,IL,2025-05-17,H,1.0,7.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633419
gotsport,525748.0,05e4da6e8097,Wheaton United 2016G Premier,Wheaton United SC,DKCU Academy 2016 Girls,554888,U10,F,IL,2025-05-17,H,4.0,1.0,W,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/525748.0/game-history,2025-10-16T17:29:32.945136
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,2016G Premier 2,559746,U10,F,IL,2025-05-17,H,3.0,2.0,W,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633399
gotsport,401904.0,a317f55c5e07,Wheaton United 2016G Academy,Wheaton United SC,Elite S.C. 2015 Girls Black,420751,U10,F,IL,2025-05-17,H,0.0,5.0,L,Wheaton United Invitational,Graf Park,,https://rankings.gotsport.com/teams/401904.0/game-history,2025-10-16T17:28:03.848094
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,Trevian Girls 2016 Gray,595041,U10,F,IL,2025-05-17,H,6.0,0.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.321341
gotsport,425094.0,96c4cbfd20a8,Lakers FC 2016G Premier,Glen Ellyn Lakers,FORCE 2016G PREMIER,592756,U10,F,IL,2025-05-17,A,1.0,2.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425094.0/game-history,2025-10-16T17:28:35.472549
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,FC Central Illinois 2016 Girls,266276,U10,F,IL,2025-05-17,A,0.0,1.0,L,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386169
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,Quad Cities Rush 2016 Girls,407364,U10,F,IL,2025-05-17,A,7.0,1.0,W,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222854
gotsport,559746.0,9928fd3f39dd,2016G Premier II,Northwind SC,BSA 2016 Girls,527645,U10,F,IL,2025-05-17,H,1.0,5.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/559746.0/game-history,2025-10-16T17:30:28.051769
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2017 PFCU Pride,389140,U10,F,IL,2025-05-17,A,9.0,0.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733765
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,2015 PFCU Dash,141702,U10,F,IL,2025-05-17,A,4.0,1.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852107
gotsport,484866.0,fdf59f156a14,CFYSC 2016G Premier,Chicago Fire Youth SC (CFYSC),Trevian Girls 2016 Blue,595038,U10,F,IL,2025-05-17,H,1.0,3.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/484866.0/game-history,2025-10-16T17:29:10.980455
gotsport,600539.0,2681efb8f6b0,2016G Select,Wheaton United SC,Wheaton United 2016G Premier,525748,U10,F,IL,2025-05-17,A,1.0,5.0,L,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/600539.0/game-history,2025-10-16T17:30:41.770155
gotsport,525748.0,05e4da6e8097,Wheaton United 2016G Premier,Wheaton United SC,2016G Select,600539,U10,F,IL,2025-05-17,H,5.0,1.0,W,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/525748.0/game-history,2025-10-16T17:29:32.945154
gotsport,600539.0,2681efb8f6b0,2016G Select,Wheaton United SC,Elite S.C. 2016/2017 Girls Black,593067,U10,F,IL,2025-05-17,H,0.0,3.0,L,Wheaton United Invitational,Graf Park,,https://rankings.gotsport.com/teams/600539.0/game-history,2025-10-16T17:30:41.770184
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2016 PFCU Racing,431236,U10,F,IL,2025-05-17,H,1.0,0.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733702
gotsport,349108.0,92a765eb4b86,2016G Premier I,Northwind SC,2015G Premier II,349110,U10,F,IL,2025-05-17,H,4.0,1.0,W,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/349108.0/game-history,2025-10-16T17:27:38.222876
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,CFYSC 2016G Premier,484866,U10,F,IL,2025-05-17,H,4.0,0.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770300
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,Green White 2016 Girls Grun,438096,U10,F,IL,2025-05-17,A,7.0,1.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770279
gotsport,534597.0,2a28892fd0d6,Legacy SC 2016 Girls,Legacy SC,Celtic FC Chicago 2016/17G,558180,U10,F,IL,2025-05-17,A,2.0,1.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/534597.0/game-history,2025-10-16T17:29:49.618564
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,BSA 2015 Girls White,356321,U10,F,IL,2025-05-17,A,0.0,1.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467199
gotsport,334618.0,ccfecfd72a7e,Morton United FC 2016 Girls RED,Morton United FC,2015 Girls Premier,216295,U10,F,IL,2025-05-17,H,1.0,12.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/334618.0/game-history,2025-10-16T17:27:28.467221
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,St. Louis Stars SC 16 Girls Academy Red,386119,U10,F,IL,2025-05-17,A,5.0,3.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709708
gotsport,554888.0,75abaa1dbccd,DKCU Academy 2016 Girls,DeKalb County United Academy,Wheaton United 2016G Premier,525748,U10,F,IL,2025-05-17,A,1.0,4.0,L,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/554888.0/game-history,2025-10-16T17:30:17.825136
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,CFYSC 2015G Premier,400949,U10,F,IL,2025-05-17,H,2.0,0.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405190
gotsport,554888.0,75abaa1dbccd,DKCU Academy 2016 Girls,DeKalb County United Academy,Elite S.C. 2016/2017 Girls Black,593067,U10,F,IL,2025-05-17,A,2.0,2.0,D,Wheaton United Invitational,Seven Gables,,https://rankings.gotsport.com/teams/554888.0/game-history,2025-10-16T17:30:17.825112
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,2015G Premier II,349110,U10,F,IL,2025-05-17,A,1.0,3.0,L,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966538
gotsport,540565.0,e0e11c7ff17f,LTSC 2016G Select White,Lyons Township SC (LTSC),LFSA 2017 Girls France,596670,U10,F,IL,2025-05-17,A,3.0,1.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/540565.0/game-history,2025-10-16T17:29:57.949375
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,Illinois FC 15G Orange,503819,U10,F,IL,2025-05-17,A,3.0,2.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995342
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,SASA Spirits 2015G White,259326,U10,F,IL,2025-05-17,H,0.0,0.0,D,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995320
gotsport,484866.0,fdf59f156a14,CFYSC 2016G Premier,Chicago Fire Youth SC (CFYSC),Glen Ellyn Lakers 2016G Green,425093,U10,F,IL,2025-05-17,A,0.0,4.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/484866.0/game-history,2025-10-16T17:29:10.980477
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,BSA 2016 Girls,527645,U10,F,IL,2025-05-16,A,3.0,3.0,D,Midwest May Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966562
gotsport,541000.0,78919394d704,LASC 2016/17 Girls Select,Lindenhurst Area Soccer Club,Chicago Empire 2016 Girls White,559562,U10,F,IL,2025-05-16,A,9.0,2.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/541000.0/game-history,2025-10-16T17:30:02.321364
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Red Bull,104644,U10,F,IL,2025-05-16,A,0.0,3.0,L,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987865
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,Strikers FV 15G Premier,331762,U10,F,IL,2025-05-16,A,3.0,1.0,W,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405206
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,2017G Fire Soccer Club,457542,U10,F,IL,2025-05-16,H,7.0,0.0,W,River CIty,Peoria FC United - Midwest Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386183
gotsport,540565.0,e0e11c7ff17f,LTSC 2016G Select White,Lyons Township SC (LTSC),Chicago Empire South 2016 Gold Girls,437736,U10,F,IL,2025-05-16,H,0.0,0.0,D,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/540565.0/game-history,2025-10-16T17:29:57.949384
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 Manchester United,255557,U10,F,IL,2025-05-16,H,0.0,1.0,L,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987889
gotsport,425094.0,96c4cbfd20a8,Lakers FC 2016G Premier,Glen Ellyn Lakers,Chicago Empire 2016 Blue Girls,433068,U10,F,IL,2025-05-16,H,0.0,0.0,D,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/425094.0/game-history,2025-10-16T17:28:35.472570
gotsport,534597.0,2a28892fd0d6,Legacy SC 2016 Girls,Legacy SC,Strikers FV 16G Premier,331763,U10,F,IL,2025-05-16,H,0.0,2.0,L,Tournaments,Stuart Sports Complex,,https://rankings.gotsport.com/teams/534597.0/game-history,2025-10-16T17:29:49.618576
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,JB Marine Gold 16/17G,568588,U10,F,IL,2025-05-14,H,4.0,1.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359597
